timestamp,hour,date,demand
2025-07-02 22:00:00,22,2025-07-02,56
2025-07-02 23:00:00,23,2025-07-02,24
2025-07-03 00:00:00,0,2025-07-03,27
2025-07-03 01:00:00,1,2025-07-03,29
2025-07-03 02:00:00,2,2025-07-03,19
2025-07-03 03:00:00,3,2025-07-03,18
2025-07-03 04:00:00,4,2025-07-03,21
2025-07-03 05:00:00,5,2025-07-03,15
2025-07-03 06:00:00,6,2025-07-03,32
2025-07-03 07:00:00,7,2025-07-03,66
2025-07-03 08:00:00,8,2025-07-03,63
2025-07-03 09:00:00,9,2025-07-03,88
2025-07-03 10:00:00,10,2025-07-03,66
2025-07-03 11:00:00,11,2025-07-03,82
2025-07-03 12:00:00,12,2025-07-03,91
2025-07-03 13:00:00,13,2025-07-03,67
2025-07-03 14:00:00,14,2025-07-03,103
2025-07-03 15:00:00,15,2025-07-03,66
2025-07-03 16:00:00,16,2025-07-03,81
2025-07-03 17:00:00,17,2025-07-03,70
2025-07-03 18:00:00,18,2025-07-03,74
2025-07-03 19:00:00,19,2025-07-03,47
2025-07-03 20:00:00,20,2025-07-03,40
2025-07-03 21:00:00,21,2025-07-03,47
2025-07-03 22:00:00,22,2025-07-03,44
2025-07-03 23:00:00,23,2025-07-03,24
2025-07-04 00:00:00,0,2025-07-04,25
2025-07-04 01:00:00,1,2025-07-04,31
2025-07-04 02:00:00,2,2025-07-04,20
2025-07-04 03:00:00,3,2025-07-04,30
2025-07-04 04:00:00,4,2025-07-04,18
2025-07-04 05:00:00,5,2025-07-04,27
2025-07-04 06:00:00,6,2025-07-04,22
2025-07-04 07:00:00,7,2025-07-04,78
2025-07-04 08:00:00,8,2025-07-04,62
2025-07-04 09:00:00,9,2025-07-04,77
2025-07-04 10:00:00,10,2025-07-04,69
2025-07-04 11:00:00,11,2025-07-04,91
2025-07-04 12:00:00,12,2025-07-04,74
2025-07-04 13:00:00,13,2025-07-04,89
2025-07-04 14:00:00,14,2025-07-04,92
2025-07-04 15:00:00,15,2025-07-04,83
2025-07-04 16:00:00,16,2025-07-04,72
2025-07-04 17:00:00,17,2025-07-04,81
2025-07-04 18:00:00,18,2025-07-04,81
2025-07-04 19:00:00,19,2025-07-04,33
2025-07-04 20:00:00,20,2025-07-04,39
2025-07-04 21:00:00,21,2025-07-04,54
2025-07-04 22:00:00,22,2025-07-04,50
2025-07-04 23:00:00,23,2025-07-04,23
2025-07-05 00:00:00,0,2025-07-05,20
2025-07-05 01:00:00,1,2025-07-05,22
2025-07-05 02:00:00,2,2025-07-05,27
2025-07-05 03:00:00,3,2025-07-05,33
2025-07-05 04:00:00,4,2025-07-05,24
2025-07-05 05:00:00,5,2025-07-05,22
2025-07-05 06:00:00,6,2025-07-05,31
2025-07-05 07:00:00,7,2025-07-05,65
2025-07-05 08:00:00,8,2025-07-05,92
2025-07-05 09:00:00,9,2025-07-05,77
2025-07-05 10:00:00,10,2025-07-05,64
2025-07-05 11:00:00,11,2025-07-05,113
2025-07-05 12:00:00,12,2025-07-05,106
2025-07-05 13:00:00,13,2025-07-05,96
2025-07-05 14:00:00,14,2025-07-05,110
2025-07-05 15:00:00,15,2025-07-05,88
2025-07-05 16:00:00,16,2025-07-05,96
2025-07-05 17:00:00,17,2025-07-05,93
2025-07-05 18:00:00,18,2025-07-05,101
2025-07-05 19:00:00,19,2025-07-05,47
2025-07-05 20:00:00,20,2025-07-05,52
2025-07-05 21:00:00,21,2025-07-05,49
2025-07-05 22:00:00,22,2025-07-05,45
2025-07-05 23:00:00,23,2025-07-05,10
2025-07-06 00:00:00,0,2025-07-06,30
2025-07-06 01:00:00,1,2025-07-06,18
2025-07-06 02:00:00,2,2025-07-06,29
2025-07-06 03:00:00,3,2025-07-06,27
2025-07-06 04:00:00,4,2025-07-06,14
2025-07-06 05:00:00,5,2025-07-06,26
2025-07-06 06:00:00,6,2025-07-06,25
2025-07-06 07:00:00,7,2025-07-06,83
2025-07-06 08:00:00,8,2025-07-06,73
2025-07-06 09:00:00,9,2025-07-06,85
2025-07-06 10:00:00,10,2025-07-06,73
2025-07-06 11:00:00,11,2025-07-06,88
2025-07-06 12:00:00,12,2025-07-06,101
2025-07-06 13:00:00,13,2025-07-06,105
2025-07-06 14:00:00,14,2025-07-06,102
2025-07-06 15:00:00,15,2025-07-06,85
2025-07-06 16:00:00,16,2025-07-06,83
2025-07-06 17:00:00,17,2025-07-06,65
2025-07-06 18:00:00,18,2025-07-06,99
2025-07-06 19:00:00,19,2025-07-06,49
2025-07-06 20:00:00,20,2025-07-06,50
2025-07-06 21:00:00,21,2025-07-06,42
2025-07-06 22:00:00,22,2025-07-06,48
2025-07-06 23:00:00,23,2025-07-06,27
2025-07-07 00:00:00,0,2025-07-07,20
2025-07-07 01:00:00,1,2025-07-07,22
2025-07-07 02:00:00,2,2025-07-07,24
2025-07-07 03:00:00,3,2025-07-07,13
2025-07-07 04:00:00,4,2025-07-07,31
2025-07-07 05:00:00,5,2025-07-07,20
2025-07-07 06:00:00,6,2025-07-07,21
2025-07-07 07:00:00,7,2025-07-07,83
2025-07-07 08:00:00,8,2025-07-07,58
2025-07-07 09:00:00,9,2025-07-07,54
2025-07-07 10:00:00,10,2025-07-07,53
2025-07-07 11:00:00,11,2025-07-07,71
2025-07-07 12:00:00,12,2025-07-07,99
2025-07-07 13:00:00,13,2025-07-07,98
2025-07-07 14:00:00,14,2025-07-07,75
2025-07-07 15:00:00,15,2025-07-07,80
2025-07-07 16:00:00,16,2025-07-07,83
2025-07-07 17:00:00,17,2025-07-07,71
2025-07-07 18:00:00,18,2025-07-07,84
2025-07-07 19:00:00,19,2025-07-07,41
2025-07-07 20:00:00,20,2025-07-07,41
2025-07-07 21:00:00,21,2025-07-07,52
2025-07-07 22:00:00,22,2025-07-07,49
2025-07-07 23:00:00,23,2025-07-07,22
2025-07-08 00:00:00,0,2025-07-08,19
2025-07-08 01:00:00,1,2025-07-08,20
2025-07-08 02:00:00,2,2025-07-08,29
2025-07-08 03:00:00,3,2025-07-08,32
2025-07-08 04:00:00,4,2025-07-08,24
2025-07-08 05:00:00,5,2025-07-08,19
2025-07-08 06:00:00,6,2025-07-08,24
2025-07-08 07:00:00,7,2025-07-08,74
2025-07-08 08:00:00,8,2025-07-08,53
2025-07-08 09:00:00,9,2025-07-08,49
2025-07-08 10:00:00,10,2025-07-08,65
2025-07-08 11:00:00,11,2025-07-08,84
2025-07-08 12:00:00,12,2025-07-08,76
2025-07-08 13:00:00,13,2025-07-08,91
2025-07-08 14:00:00,14,2025-07-08,72
2025-07-08 15:00:00,15,2025-07-08,61
2025-07-08 16:00:00,16,2025-07-08,82
2025-07-08 17:00:00,17,2025-07-08,74
2025-07-08 18:00:00,18,2025-07-08,74
2025-07-08 19:00:00,19,2025-07-08,50
2025-07-08 20:00:00,20,2025-07-08,42
2025-07-08 21:00:00,21,2025-07-08,34
2025-07-08 22:00:00,22,2025-07-08,30
2025-07-08 23:00:00,23,2025-07-08,15
2025-07-09 00:00:00,0,2025-07-09,26
2025-07-09 01:00:00,1,2025-07-09,34
2025-07-09 02:00:00,2,2025-07-09,19
2025-07-09 03:00:00,3,2025-07-09,13
2025-07-09 04:00:00,4,2025-07-09,24
2025-07-09 05:00:00,5,2025-07-09,21
2025-07-09 06:00:00,6,2025-07-09,23
2025-07-09 07:00:00,7,2025-07-09,47
2025-07-09 08:00:00,8,2025-07-09,65
2025-07-09 09:00:00,9,2025-07-09,60
2025-07-09 10:00:00,10,2025-07-09,65
2025-07-09 11:00:00,11,2025-07-09,90
2025-07-09 12:00:00,12,2025-07-09,94
2025-07-09 13:00:00,13,2025-07-09,83
2025-07-09 14:00:00,14,2025-07-09,93
2025-07-09 15:00:00,15,2025-07-09,91
2025-07-09 16:00:00,16,2025-07-09,80
2025-07-09 17:00:00,17,2025-07-09,56
2025-07-09 18:00:00,18,2025-07-09,74
2025-07-09 19:00:00,19,2025-07-09,46
2025-07-09 20:00:00,20,2025-07-09,52
2025-07-09 21:00:00,21,2025-07-09,42
2025-07-09 22:00:00,22,2025-07-09,52
2025-07-09 23:00:00,23,2025-07-09,21
2025-07-10 00:00:00,0,2025-07-10,33
2025-07-10 01:00:00,1,2025-07-10,18
2025-07-10 02:00:00,2,2025-07-10,24
2025-07-10 03:00:00,3,2025-07-10,15
2025-07-10 04:00:00,4,2025-07-10,22
2025-07-10 05:00:00,5,2025-07-10,22
2025-07-10 06:00:00,6,2025-07-10,23
2025-07-10 07:00:00,7,2025-07-10,77
2025-07-10 08:00:00,8,2025-07-10,55
2025-07-10 09:00:00,9,2025-07-10,72
2025-07-10 10:00:00,10,2025-07-10,71
2025-07-10 11:00:00,11,2025-07-10,76
2025-07-10 12:00:00,12,2025-07-10,84
2025-07-10 13:00:00,13,2025-07-10,85
2025-07-10 14:00:00,14,2025-07-10,103
2025-07-10 15:00:00,15,2025-07-10,77
2025-07-10 16:00:00,16,2025-07-10,74
2025-07-10 17:00:00,17,2025-07-10,77
2025-07-10 18:00:00,18,2025-07-10,76
2025-07-10 19:00:00,19,2025-07-10,44
2025-07-10 20:00:00,20,2025-07-10,47
2025-07-10 21:00:00,21,2025-07-10,32
2025-07-10 22:00:00,22,2025-07-10,35
2025-07-10 23:00:00,23,2025-07-10,16
2025-07-11 00:00:00,0,2025-07-11,17
2025-07-11 01:00:00,1,2025-07-11,29
2025-07-11 02:00:00,2,2025-07-11,24
2025-07-11 03:00:00,3,2025-07-11,17
2025-07-11 04:00:00,4,2025-07-11,17
2025-07-11 05:00:00,5,2025-07-11,17
2025-07-11 06:00:00,6,2025-07-11,15
2025-07-11 07:00:00,7,2025-07-11,58
2025-07-11 08:00:00,8,2025-07-11,66
2025-07-11 09:00:00,9,2025-07-11,69
2025-07-11 10:00:00,10,2025-07-11,50
2025-07-11 11:00:00,11,2025-07-11,97
2025-07-11 12:00:00,12,2025-07-11,78
2025-07-11 13:00:00,13,2025-07-11,84
2025-07-11 14:00:00,14,2025-07-11,91
2025-07-11 15:00:00,15,2025-07-11,76
2025-07-11 16:00:00,16,2025-07-11,53
2025-07-11 17:00:00,17,2025-07-11,77
2025-07-11 18:00:00,18,2025-07-11,64
2025-07-11 19:00:00,19,2025-07-11,45
2025-07-11 20:00:00,20,2025-07-11,39
2025-07-11 21:00:00,21,2025-07-11,38
2025-07-11 22:00:00,22,2025-07-11,35
2025-07-11 23:00:00,23,2025-07-11,23
2025-07-12 00:00:00,0,2025-07-12,30
2025-07-12 01:00:00,1,2025-07-12,17
2025-07-12 02:00:00,2,2025-07-12,26
2025-07-12 03:00:00,3,2025-07-12,24
2025-07-12 04:00:00,4,2025-07-12,22
2025-07-12 05:00:00,5,2025-07-12,27
2025-07-12 06:00:00,6,2025-07-12,27
2025-07-12 07:00:00,7,2025-07-12,62
2025-07-12 08:00:00,8,2025-07-12,68
2025-07-12 09:00:00,9,2025-07-12,66
2025-07-12 10:00:00,10,2025-07-12,66
2025-07-12 11:00:00,11,2025-07-12,83
2025-07-12 12:00:00,12,2025-07-12,86
2025-07-12 13:00:00,13,2025-07-12,110
2025-07-12 14:00:00,14,2025-07-12,89
2025-07-12 15:00:00,15,2025-07-12,105
2025-07-12 16:00:00,16,2025-07-12,89
2025-07-12 17:00:00,17,2025-07-12,95
2025-07-12 18:00:00,18,2025-07-12,82
2025-07-12 19:00:00,19,2025-07-12,50
2025-07-12 20:00:00,20,2025-07-12,40
2025-07-12 21:00:00,21,2025-07-12,45
2025-07-12 22:00:00,22,2025-07-12,42
2025-07-12 23:00:00,23,2025-07-12,25
2025-07-13 00:00:00,0,2025-07-13,22
2025-07-13 01:00:00,1,2025-07-13,22
2025-07-13 02:00:00,2,2025-07-13,21
2025-07-13 03:00:00,3,2025-07-13,29
2025-07-13 04:00:00,4,2025-07-13,25
2025-07-13 05:00:00,5,2025-07-13,23
2025-07-13 06:00:00,6,2025-07-13,18
2025-07-13 07:00:00,7,2025-07-13,92
2025-07-13 08:00:00,8,2025-07-13,58
2025-07-13 09:00:00,9,2025-07-13,77
2025-07-13 10:00:00,10,2025-07-13,64
2025-07-13 11:00:00,11,2025-07-13,90
2025-07-13 12:00:00,12,2025-07-13,89
2025-07-13 13:00:00,13,2025-07-13,105
2025-07-13 14:00:00,14,2025-07-13,96
2025-07-13 15:00:00,15,2025-07-13,84
2025-07-13 16:00:00,16,2025-07-13,86
2025-07-13 17:00:00,17,2025-07-13,86
2025-07-13 18:00:00,18,2025-07-13,95
2025-07-13 19:00:00,19,2025-07-13,44
2025-07-13 20:00:00,20,2025-07-13,47
2025-07-13 21:00:00,21,2025-07-13,61
2025-07-13 22:00:00,22,2025-07-13,53
2025-07-13 23:00:00,23,2025-07-13,19
2025-07-14 00:00:00,0,2025-07-14,24
2025-07-14 01:00:00,1,2025-07-14,16
2025-07-14 02:00:00,2,2025-07-14,18
2025-07-14 03:00:00,3,2025-07-14,20
2025-07-14 04:00:00,4,2025-07-14,16
2025-07-14 05:00:00,5,2025-07-14,26
2025-07-14 06:00:00,6,2025-07-14,18
2025-07-14 07:00:00,7,2025-07-14,71
2025-07-14 08:00:00,8,2025-07-14,71
2025-07-14 09:00:00,9,2025-07-14,60
2025-07-14 10:00:00,10,2025-07-14,68
2025-07-14 11:00:00,11,2025-07-14,87
2025-07-14 12:00:00,12,2025-07-14,77
2025-07-14 13:00:00,13,2025-07-14,88
2025-07-14 14:00:00,14,2025-07-14,106
2025-07-14 15:00:00,15,2025-07-14,82
2025-07-14 16:00:00,16,2025-07-14,79
2025-07-14 17:00:00,17,2025-07-14,75
2025-07-14 18:00:00,18,2025-07-14,76
2025-07-14 19:00:00,19,2025-07-14,53
2025-07-14 20:00:00,20,2025-07-14,46
2025-07-14 21:00:00,21,2025-07-14,30
2025-07-14 22:00:00,22,2025-07-14,50
2025-07-14 23:00:00,23,2025-07-14,20
2025-07-15 00:00:00,0,2025-07-15,22
2025-07-15 01:00:00,1,2025-07-15,20
2025-07-15 02:00:00,2,2025-07-15,25
2025-07-15 03:00:00,3,2025-07-15,18
2025-07-15 04:00:00,4,2025-07-15,16
2025-07-15 05:00:00,5,2025-07-15,22
2025-07-15 06:00:00,6,2025-07-15,30
2025-07-15 07:00:00,7,2025-07-15,68
2025-07-15 08:00:00,8,2025-07-15,56
2025-07-15 09:00:00,9,2025-07-15,66
2025-07-15 10:00:00,10,2025-07-15,51
2025-07-15 11:00:00,11,2025-07-15,79
2025-07-15 12:00:00,12,2025-07-15,90
2025-07-15 13:00:00,13,2025-07-15,96
2025-07-15 14:00:00,14,2025-07-15,89
2025-07-15 15:00:00,15,2025-07-15,74
2025-07-15 16:00:00,16,2025-07-15,67
2025-07-15 17:00:00,17,2025-07-15,74
2025-07-15 18:00:00,18,2025-07-15,81
2025-07-15 19:00:00,19,2025-07-15,48
2025-07-15 20:00:00,20,2025-07-15,38
2025-07-15 21:00:00,21,2025-07-15,50
2025-07-15 22:00:00,22,2025-07-15,47
2025-07-15 23:00:00,23,2025-07-15,15
2025-07-16 00:00:00,0,2025-07-16,27
2025-07-16 01:00:00,1,2025-07-16,24
2025-07-16 02:00:00,2,2025-07-16,19
2025-07-16 03:00:00,3,2025-07-16,17
2025-07-16 04:00:00,4,2025-07-16,17
2025-07-16 05:00:00,5,2025-07-16,21
2025-07-16 06:00:00,6,2025-07-16,27
2025-07-16 07:00:00,7,2025-07-16,60
2025-07-16 08:00:00,8,2025-07-16,68
2025-07-16 09:00:00,9,2025-07-16,69
2025-07-16 10:00:00,10,2025-07-16,67
2025-07-16 11:00:00,11,2025-07-16,96
2025-07-16 12:00:00,12,2025-07-16,100
2025-07-16 13:00:00,13,2025-07-16,102
2025-07-16 14:00:00,14,2025-07-16,86
2025-07-16 15:00:00,15,2025-07-16,71
2025-07-16 16:00:00,16,2025-07-16,80
2025-07-16 17:00:00,17,2025-07-16,66
2025-07-16 18:00:00,18,2025-07-16,67
2025-07-16 19:00:00,19,2025-07-16,35
2025-07-16 20:00:00,20,2025-07-16,39
2025-07-16 21:00:00,21,2025-07-16,47
2025-07-16 22:00:00,22,2025-07-16,38
2025-07-16 23:00:00,23,2025-07-16,28
2025-07-17 00:00:00,0,2025-07-17,23
2025-07-17 01:00:00,1,2025-07-17,21
2025-07-17 02:00:00,2,2025-07-17,22
2025-07-17 03:00:00,3,2025-07-17,17
2025-07-17 04:00:00,4,2025-07-17,14
2025-07-17 05:00:00,5,2025-07-17,18
2025-07-17 06:00:00,6,2025-07-17,19
2025-07-17 07:00:00,7,2025-07-17,71
2025-07-17 08:00:00,8,2025-07-17,68
2025-07-17 09:00:00,9,2025-07-17,72
2025-07-17 10:00:00,10,2025-07-17,68
2025-07-17 11:00:00,11,2025-07-17,88
2025-07-17 12:00:00,12,2025-07-17,83
2025-07-17 13:00:00,13,2025-07-17,74
2025-07-17 14:00:00,14,2025-07-17,94
2025-07-17 15:00:00,15,2025-07-17,82
2025-07-17 16:00:00,16,2025-07-17,70
2025-07-17 17:00:00,17,2025-07-17,85
2025-07-17 18:00:00,18,2025-07-17,71
2025-07-17 19:00:00,19,2025-07-17,41
2025-07-17 20:00:00,20,2025-07-17,55
2025-07-17 21:00:00,21,2025-07-17,59
2025-07-17 22:00:00,22,2025-07-17,37
2025-07-17 23:00:00,23,2025-07-17,28
2025-07-18 00:00:00,0,2025-07-18,27
2025-07-18 01:00:00,1,2025-07-18,18
2025-07-18 02:00:00,2,2025-07-18,32
2025-07-18 03:00:00,3,2025-07-18,17
2025-07-18 04:00:00,4,2025-07-18,30
2025-07-18 05:00:00,5,2025-07-18,25
2025-07-18 06:00:00,6,2025-07-18,32
2025-07-18 07:00:00,7,2025-07-18,76
2025-07-18 08:00:00,8,2025-07-18,62
2025-07-18 09:00:00,9,2025-07-18,59
2025-07-18 10:00:00,10,2025-07-18,52
2025-07-18 11:00:00,11,2025-07-18,83
2025-07-18 12:00:00,12,2025-07-18,70
2025-07-18 13:00:00,13,2025-07-18,89
2025-07-18 14:00:00,14,2025-07-18,83
2025-07-18 15:00:00,15,2025-07-18,89
2025-07-18 16:00:00,16,2025-07-18,70
2025-07-18 17:00:00,17,2025-07-18,88
2025-07-18 18:00:00,18,2025-07-18,89
2025-07-18 19:00:00,19,2025-07-18,57
2025-07-18 20:00:00,20,2025-07-18,50
2025-07-18 21:00:00,21,2025-07-18,44
2025-07-18 22:00:00,22,2025-07-18,50
2025-07-18 23:00:00,23,2025-07-18,21
2025-07-19 00:00:00,0,2025-07-19,21
2025-07-19 01:00:00,1,2025-07-19,23
2025-07-19 02:00:00,2,2025-07-19,22
2025-07-19 03:00:00,3,2025-07-19,13
2025-07-19 04:00:00,4,2025-07-19,23
2025-07-19 05:00:00,5,2025-07-19,30
2025-07-19 06:00:00,6,2025-07-19,24
2025-07-19 07:00:00,7,2025-07-19,93
2025-07-19 08:00:00,8,2025-07-19,78
2025-07-19 09:00:00,9,2025-07-19,93
2025-07-19 10:00:00,10,2025-07-19,78
2025-07-19 11:00:00,11,2025-07-19,91
2025-07-19 12:00:00,12,2025-07-19,91
2025-07-19 13:00:00,13,2025-07-19,109
2025-07-19 14:00:00,14,2025-07-19,97
2025-07-19 15:00:00,15,2025-07-19,93
2025-07-19 16:00:00,16,2025-07-19,97
2025-07-19 17:00:00,17,2025-07-19,79
2025-07-19 18:00:00,18,2025-07-19,90
2025-07-19 19:00:00,19,2025-07-19,39
2025-07-19 20:00:00,20,2025-07-19,45
2025-07-19 21:00:00,21,2025-07-19,59
2025-07-19 22:00:00,22,2025-07-19,53
2025-07-19 23:00:00,23,2025-07-19,17
2025-07-20 00:00:00,0,2025-07-20,23
2025-07-20 01:00:00,1,2025-07-20,28
2025-07-20 02:00:00,2,2025-07-20,16
2025-07-20 03:00:00,3,2025-07-20,28
2025-07-20 04:00:00,4,2025-07-20,31
2025-07-20 05:00:00,5,2025-07-20,25
2025-07-20 06:00:00,6,2025-07-20,30
2025-07-20 07:00:00,7,2025-07-20,80
2025-07-20 08:00:00,8,2025-07-20,69
2025-07-20 09:00:00,9,2025-07-20,83
2025-07-20 10:00:00,10,2025-07-20,85
2025-07-20 11:00:00,11,2025-07-20,106
2025-07-20 12:00:00,12,2025-07-20,106
2025-07-20 13:00:00,13,2025-07-20,103
2025-07-20 14:00:00,14,2025-07-20,113
2025-07-20 15:00:00,15,2025-07-20,98
2025-07-20 16:00:00,16,2025-07-20,83
2025-07-20 17:00:00,17,2025-07-20,77
2025-07-20 18:00:00,18,2025-07-20,98
2025-07-20 19:00:00,19,2025-07-20,53
2025-07-20 20:00:00,20,2025-07-20,53
2025-07-20 21:00:00,21,2025-07-20,56
2025-07-20 22:00:00,22,2025-07-20,56
2025-07-20 23:00:00,23,2025-07-20,38
2025-07-21 00:00:00,0,2025-07-21,25
2025-07-21 01:00:00,1,2025-07-21,19
2025-07-21 02:00:00,2,2025-07-21,13
2025-07-21 03:00:00,3,2025-07-21,20
2025-07-21 04:00:00,4,2025-07-21,26
2025-07-21 05:00:00,5,2025-07-21,26
2025-07-21 06:00:00,6,2025-07-21,22
2025-07-21 07:00:00,7,2025-07-21,70
2025-07-21 08:00:00,8,2025-07-21,64
2025-07-21 09:00:00,9,2025-07-21,57
2025-07-21 10:00:00,10,2025-07-21,71
2025-07-21 11:00:00,11,2025-07-21,72
2025-07-21 12:00:00,12,2025-07-21,92
2025-07-21 13:00:00,13,2025-07-21,109
2025-07-21 14:00:00,14,2025-07-21,86
2025-07-21 15:00:00,15,2025-07-21,75
2025-07-21 16:00:00,16,2025-07-21,74
2025-07-21 17:00:00,17,2025-07-21,90
2025-07-21 18:00:00,18,2025-07-21,69
2025-07-21 19:00:00,19,2025-07-21,47
2025-07-21 20:00:00,20,2025-07-21,52
2025-07-21 21:00:00,21,2025-07-21,63
2025-07-21 22:00:00,22,2025-07-21,49
2025-07-21 23:00:00,23,2025-07-21,16
2025-07-22 00:00:00,0,2025-07-22,30
2025-07-22 01:00:00,1,2025-07-22,26
2025-07-22 02:00:00,2,2025-07-22,15
2025-07-22 03:00:00,3,2025-07-22,25
2025-07-22 04:00:00,4,2025-07-22,17
2025-07-22 05:00:00,5,2025-07-22,13
2025-07-22 06:00:00,6,2025-07-22,19
2025-07-22 07:00:00,7,2025-07-22,61
2025-07-22 08:00:00,8,2025-07-22,63
2025-07-22 09:00:00,9,2025-07-22,68
2025-07-22 10:00:00,10,2025-07-22,71
2025-07-22 11:00:00,11,2025-07-22,96
2025-07-22 12:00:00,12,2025-07-22,87
2025-07-22 13:00:00,13,2025-07-22,76
2025-07-22 14:00:00,14,2025-07-22,91
2025-07-22 15:00:00,15,2025-07-22,78
2025-07-22 16:00:00,16,2025-07-22,72
2025-07-22 17:00:00,17,2025-07-22,63
2025-07-22 18:00:00,18,2025-07-22,52
2025-07-22 19:00:00,19,2025-07-22,42
2025-07-22 20:00:00,20,2025-07-22,45
2025-07-22 21:00:00,21,2025-07-22,50
2025-07-22 22:00:00,22,2025-07-22,37
2025-07-22 23:00:00,23,2025-07-22,24
2025-07-23 00:00:00,0,2025-07-23,12
2025-07-23 01:00:00,1,2025-07-23,25
2025-07-23 02:00:00,2,2025-07-23,20
2025-07-23 03:00:00,3,2025-07-23,23
2025-07-23 04:00:00,4,2025-07-23,21
2025-07-23 05:00:00,5,2025-07-23,22
2025-07-23 06:00:00,6,2025-07-23,14
2025-07-23 07:00:00,7,2025-07-23,60
2025-07-23 08:00:00,8,2025-07-23,77
2025-07-23 09:00:00,9,2025-07-23,57
2025-07-23 10:00:00,10,2025-07-23,70
2025-07-23 11:00:00,11,2025-07-23,89
2025-07-23 12:00:00,12,2025-07-23,79
2025-07-23 13:00:00,13,2025-07-23,71
2025-07-23 14:00:00,14,2025-07-23,81
2025-07-23 15:00:00,15,2025-07-23,88
2025-07-23 16:00:00,16,2025-07-23,84
2025-07-23 17:00:00,17,2025-07-23,73
2025-07-23 18:00:00,18,2025-07-23,88
2025-07-23 19:00:00,19,2025-07-23,43
2025-07-23 20:00:00,20,2025-07-23,44
2025-07-23 21:00:00,21,2025-07-23,54
2025-07-23 22:00:00,22,2025-07-23,39
2025-07-23 23:00:00,23,2025-07-23,30
2025-07-24 00:00:00,0,2025-07-24,24
2025-07-24 01:00:00,1,2025-07-24,25
2025-07-24 02:00:00,2,2025-07-24,17
2025-07-24 03:00:00,3,2025-07-24,36
2025-07-24 04:00:00,4,2025-07-24,28
2025-07-24 05:00:00,5,2025-07-24,21
2025-07-24 06:00:00,6,2025-07-24,20
2025-07-24 07:00:00,7,2025-07-24,57
2025-07-24 08:00:00,8,2025-07-24,91
2025-07-24 09:00:00,9,2025-07-24,70
2025-07-24 10:00:00,10,2025-07-24,73
2025-07-24 11:00:00,11,2025-07-24,80
2025-07-24 12:00:00,12,2025-07-24,78
2025-07-24 13:00:00,13,2025-07-24,83
2025-07-24 14:00:00,14,2025-07-24,86
2025-07-24 15:00:00,15,2025-07-24,80
2025-07-24 16:00:00,16,2025-07-24,67
2025-07-24 17:00:00,17,2025-07-24,81
2025-07-24 18:00:00,18,2025-07-24,87
2025-07-24 19:00:00,19,2025-07-24,46
2025-07-24 20:00:00,20,2025-07-24,38
2025-07-24 21:00:00,21,2025-07-24,39
2025-07-24 22:00:00,22,2025-07-24,45
2025-07-24 23:00:00,23,2025-07-24,10
2025-07-25 00:00:00,0,2025-07-25,21
2025-07-25 01:00:00,1,2025-07-25,19
2025-07-25 02:00:00,2,2025-07-25,10
2025-07-25 03:00:00,3,2025-07-25,24
2025-07-25 04:00:00,4,2025-07-25,21
2025-07-25 05:00:00,5,2025-07-25,22
