timestamp,hour,date,demand
2025-07-07 09:00:00,9,2025-07-07,51
2025-07-07 10:00:00,10,2025-07-07,60
2025-07-07 11:00:00,11,2025-07-07,56
2025-07-07 12:00:00,12,2025-07-07,100
2025-07-07 13:00:00,13,2025-07-07,100
2025-07-07 14:00:00,14,2025-07-07,108
2025-07-07 15:00:00,15,2025-07-07,107
2025-07-07 16:00:00,16,2025-07-07,99
2025-07-07 17:00:00,17,2025-07-07,46
2025-07-07 18:00:00,18,2025-07-07,37
2025-07-07 19:00:00,19,2025-07-07,43
2025-07-07 20:00:00,20,2025-07-07,14
2025-07-07 21:00:00,21,2025-07-07,13
2025-07-07 22:00:00,22,2025-07-07,14
2025-07-07 23:00:00,23,2025-07-07,10
2025-07-08 00:00:00,0,2025-07-08,3
2025-07-08 01:00:00,1,2025-07-08,7
2025-07-08 02:00:00,2,2025-07-08,4
2025-07-08 03:00:00,3,2025-07-08,9
2025-07-08 04:00:00,4,2025-07-08,2
2025-07-08 05:00:00,5,2025-07-08,4
2025-07-08 06:00:00,6,2025-07-08,3
2025-07-08 07:00:00,7,2025-07-08,17
2025-07-08 08:00:00,8,2025-07-08,15
2025-07-08 09:00:00,9,2025-07-08,74
2025-07-08 10:00:00,10,2025-07-08,50
2025-07-08 11:00:00,11,2025-07-08,58
2025-07-08 12:00:00,12,2025-07-08,121
2025-07-08 13:00:00,13,2025-07-08,106
2025-07-08 14:00:00,14,2025-07-08,110
2025-07-08 15:00:00,15,2025-07-08,104
2025-07-08 16:00:00,16,2025-07-08,91
2025-07-08 17:00:00,17,2025-07-08,29
2025-07-08 18:00:00,18,2025-07-08,33
2025-07-08 19:00:00,19,2025-07-08,36
2025-07-08 20:00:00,20,2025-07-08,11
2025-07-08 21:00:00,21,2025-07-08,12
2025-07-08 22:00:00,22,2025-07-08,12
2025-07-08 23:00:00,23,2025-07-08,12
2025-07-09 00:00:00,0,2025-07-09,6
2025-07-09 01:00:00,1,2025-07-09,5
2025-07-09 02:00:00,2,2025-07-09,4
2025-07-09 03:00:00,3,2025-07-09,4
2025-07-09 04:00:00,4,2025-07-09,5
2025-07-09 05:00:00,5,2025-07-09,3
2025-07-09 06:00:00,6,2025-07-09,3
2025-07-09 07:00:00,7,2025-07-09,10
2025-07-09 08:00:00,8,2025-07-09,9
2025-07-09 09:00:00,9,2025-07-09,65
2025-07-09 10:00:00,10,2025-07-09,75
2025-07-09 11:00:00,11,2025-07-09,53
2025-07-09 12:00:00,12,2025-07-09,91
2025-07-09 13:00:00,13,2025-07-09,105
2025-07-09 14:00:00,14,2025-07-09,107
2025-07-09 15:00:00,15,2025-07-09,92
2025-07-09 16:00:00,16,2025-07-09,91
2025-07-09 17:00:00,17,2025-07-09,30
2025-07-09 18:00:00,18,2025-07-09,35
2025-07-09 19:00:00,19,2025-07-09,50
2025-07-09 20:00:00,20,2025-07-09,8
2025-07-09 21:00:00,21,2025-07-09,9
2025-07-09 22:00:00,22,2025-07-09,9
2025-07-09 23:00:00,23,2025-07-09,16
2025-07-10 00:00:00,0,2025-07-10,3
2025-07-10 01:00:00,1,2025-07-10,5
2025-07-10 02:00:00,2,2025-07-10,4
2025-07-10 03:00:00,3,2025-07-10,6
2025-07-10 04:00:00,4,2025-07-10,6
2025-07-10 05:00:00,5,2025-07-10,2
2025-07-10 06:00:00,6,2025-07-10,2
2025-07-10 07:00:00,7,2025-07-10,11
2025-07-10 08:00:00,8,2025-07-10,20
2025-07-10 09:00:00,9,2025-07-10,56
2025-07-10 10:00:00,10,2025-07-10,71
2025-07-10 11:00:00,11,2025-07-10,61
2025-07-10 12:00:00,12,2025-07-10,116
2025-07-10 13:00:00,13,2025-07-10,94
2025-07-10 14:00:00,14,2025-07-10,99
2025-07-10 15:00:00,15,2025-07-10,114
2025-07-10 16:00:00,16,2025-07-10,111
2025-07-10 17:00:00,17,2025-07-10,38
2025-07-10 18:00:00,18,2025-07-10,38
2025-07-10 19:00:00,19,2025-07-10,40
2025-07-10 20:00:00,20,2025-07-10,9
2025-07-10 21:00:00,21,2025-07-10,10
2025-07-10 22:00:00,22,2025-07-10,14
2025-07-10 23:00:00,23,2025-07-10,7
2025-07-11 00:00:00,0,2025-07-11,3
2025-07-11 01:00:00,1,2025-07-11,6
2025-07-11 02:00:00,2,2025-07-11,0
2025-07-11 03:00:00,3,2025-07-11,3
2025-07-11 04:00:00,4,2025-07-11,4
2025-07-11 05:00:00,5,2025-07-11,9
2025-07-11 06:00:00,6,2025-07-11,4
2025-07-11 07:00:00,7,2025-07-11,10
2025-07-11 08:00:00,8,2025-07-11,6
2025-07-11 09:00:00,9,2025-07-11,50
2025-07-11 10:00:00,10,2025-07-11,55
2025-07-11 11:00:00,11,2025-07-11,45
2025-07-11 12:00:00,12,2025-07-11,121
2025-07-11 13:00:00,13,2025-07-11,132
2025-07-11 14:00:00,14,2025-07-11,94
2025-07-11 15:00:00,15,2025-07-11,99
2025-07-11 16:00:00,16,2025-07-11,104
2025-07-11 17:00:00,17,2025-07-11,50
2025-07-11 18:00:00,18,2025-07-11,45
2025-07-11 19:00:00,19,2025-07-11,44
2025-07-11 20:00:00,20,2025-07-11,7
2025-07-11 21:00:00,21,2025-07-11,7
2025-07-11 22:00:00,22,2025-07-11,9
2025-07-11 23:00:00,23,2025-07-11,7
2025-07-12 00:00:00,0,2025-07-12,2
2025-07-12 01:00:00,1,2025-07-12,3
2025-07-12 02:00:00,2,2025-07-12,4
2025-07-12 03:00:00,3,2025-07-12,4
2025-07-12 04:00:00,4,2025-07-12,5
2025-07-12 05:00:00,5,2025-07-12,7
2025-07-12 06:00:00,6,2025-07-12,3
2025-07-12 07:00:00,7,2025-07-12,7
2025-07-12 08:00:00,8,2025-07-12,6
2025-07-12 09:00:00,9,2025-07-12,46
2025-07-12 10:00:00,10,2025-07-12,32
2025-07-12 11:00:00,11,2025-07-12,34
2025-07-12 12:00:00,12,2025-07-12,89
2025-07-12 13:00:00,13,2025-07-12,81
2025-07-12 14:00:00,14,2025-07-12,63
2025-07-12 15:00:00,15,2025-07-12,71
2025-07-12 16:00:00,16,2025-07-12,64
2025-07-12 17:00:00,17,2025-07-12,25
2025-07-12 18:00:00,18,2025-07-12,29
2025-07-12 19:00:00,19,2025-07-12,27
2025-07-12 20:00:00,20,2025-07-12,8
2025-07-12 21:00:00,21,2025-07-12,6
2025-07-12 22:00:00,22,2025-07-12,9
2025-07-12 23:00:00,23,2025-07-12,7
2025-07-13 00:00:00,0,2025-07-13,6
2025-07-13 01:00:00,1,2025-07-13,3
2025-07-13 02:00:00,2,2025-07-13,2
2025-07-13 03:00:00,3,2025-07-13,3
2025-07-13 04:00:00,4,2025-07-13,0
2025-07-13 05:00:00,5,2025-07-13,3
2025-07-13 06:00:00,6,2025-07-13,5
2025-07-13 07:00:00,7,2025-07-13,9
2025-07-13 08:00:00,8,2025-07-13,8
2025-07-13 09:00:00,9,2025-07-13,35
2025-07-13 10:00:00,10,2025-07-13,40
2025-07-13 11:00:00,11,2025-07-13,33
2025-07-13 12:00:00,12,2025-07-13,83
2025-07-13 13:00:00,13,2025-07-13,80
2025-07-13 14:00:00,14,2025-07-13,75
2025-07-13 15:00:00,15,2025-07-13,62
2025-07-13 16:00:00,16,2025-07-13,78
2025-07-13 17:00:00,17,2025-07-13,25
2025-07-13 18:00:00,18,2025-07-13,24
2025-07-13 19:00:00,19,2025-07-13,32
2025-07-13 20:00:00,20,2025-07-13,1
2025-07-13 21:00:00,21,2025-07-13,4
2025-07-13 22:00:00,22,2025-07-13,8
2025-07-13 23:00:00,23,2025-07-13,5
2025-07-14 00:00:00,0,2025-07-14,5
2025-07-14 01:00:00,1,2025-07-14,2
2025-07-14 02:00:00,2,2025-07-14,2
2025-07-14 03:00:00,3,2025-07-14,5
2025-07-14 04:00:00,4,2025-07-14,5
2025-07-14 05:00:00,5,2025-07-14,5
2025-07-14 06:00:00,6,2025-07-14,6
2025-07-14 07:00:00,7,2025-07-14,11
2025-07-14 08:00:00,8,2025-07-14,12
2025-07-14 09:00:00,9,2025-07-14,56
2025-07-14 10:00:00,10,2025-07-14,53
2025-07-14 11:00:00,11,2025-07-14,73
2025-07-14 12:00:00,12,2025-07-14,117
2025-07-14 13:00:00,13,2025-07-14,124
2025-07-14 14:00:00,14,2025-07-14,83
2025-07-14 15:00:00,15,2025-07-14,108
2025-07-14 16:00:00,16,2025-07-14,110
2025-07-14 17:00:00,17,2025-07-14,43
2025-07-14 18:00:00,18,2025-07-14,42
2025-07-14 19:00:00,19,2025-07-14,37
2025-07-14 20:00:00,20,2025-07-14,4
2025-07-14 21:00:00,21,2025-07-14,10
2025-07-14 22:00:00,22,2025-07-14,10
2025-07-14 23:00:00,23,2025-07-14,9
2025-07-15 00:00:00,0,2025-07-15,7
2025-07-15 01:00:00,1,2025-07-15,4
2025-07-15 02:00:00,2,2025-07-15,5
2025-07-15 03:00:00,3,2025-07-15,5
2025-07-15 04:00:00,4,2025-07-15,3
2025-07-15 05:00:00,5,2025-07-15,3
2025-07-15 06:00:00,6,2025-07-15,7
2025-07-15 07:00:00,7,2025-07-15,12
2025-07-15 08:00:00,8,2025-07-15,9
2025-07-15 09:00:00,9,2025-07-15,68
2025-07-15 10:00:00,10,2025-07-15,72
2025-07-15 11:00:00,11,2025-07-15,59
2025-07-15 12:00:00,12,2025-07-15,124
2025-07-15 13:00:00,13,2025-07-15,118
2025-07-15 14:00:00,14,2025-07-15,99
2025-07-15 15:00:00,15,2025-07-15,100
2025-07-15 16:00:00,16,2025-07-15,109
2025-07-15 17:00:00,17,2025-07-15,41
2025-07-15 18:00:00,18,2025-07-15,39
2025-07-15 19:00:00,19,2025-07-15,45
2025-07-15 20:00:00,20,2025-07-15,11
2025-07-15 21:00:00,21,2025-07-15,10
2025-07-15 22:00:00,22,2025-07-15,8
2025-07-15 23:00:00,23,2025-07-15,10
2025-07-16 00:00:00,0,2025-07-16,3
2025-07-16 01:00:00,1,2025-07-16,6
2025-07-16 02:00:00,2,2025-07-16,5
2025-07-16 03:00:00,3,2025-07-16,4
2025-07-16 04:00:00,4,2025-07-16,6
2025-07-16 05:00:00,5,2025-07-16,3
2025-07-16 06:00:00,6,2025-07-16,12
2025-07-16 07:00:00,7,2025-07-16,7
2025-07-16 08:00:00,8,2025-07-16,7
2025-07-16 09:00:00,9,2025-07-16,57
2025-07-16 10:00:00,10,2025-07-16,59
2025-07-16 11:00:00,11,2025-07-16,62
2025-07-16 12:00:00,12,2025-07-16,107
2025-07-16 13:00:00,13,2025-07-16,112
2025-07-16 14:00:00,14,2025-07-16,94
2025-07-16 15:00:00,15,2025-07-16,87
2025-07-16 16:00:00,16,2025-07-16,102
2025-07-16 17:00:00,17,2025-07-16,35
2025-07-16 18:00:00,18,2025-07-16,38
2025-07-16 19:00:00,19,2025-07-16,34
2025-07-16 20:00:00,20,2025-07-16,9
2025-07-16 21:00:00,21,2025-07-16,12
2025-07-16 22:00:00,22,2025-07-16,14
2025-07-16 23:00:00,23,2025-07-16,13
2025-07-17 00:00:00,0,2025-07-17,4
2025-07-17 01:00:00,1,2025-07-17,9
2025-07-17 02:00:00,2,2025-07-17,3
2025-07-17 03:00:00,3,2025-07-17,3
2025-07-17 04:00:00,4,2025-07-17,6
2025-07-17 05:00:00,5,2025-07-17,6
2025-07-17 06:00:00,6,2025-07-17,3
2025-07-17 07:00:00,7,2025-07-17,6
2025-07-17 08:00:00,8,2025-07-17,9
2025-07-17 09:00:00,9,2025-07-17,51
2025-07-17 10:00:00,10,2025-07-17,73
2025-07-17 11:00:00,11,2025-07-17,52
2025-07-17 12:00:00,12,2025-07-17,127
2025-07-17 13:00:00,13,2025-07-17,114
2025-07-17 14:00:00,14,2025-07-17,99
2025-07-17 15:00:00,15,2025-07-17,99
2025-07-17 16:00:00,16,2025-07-17,88
2025-07-17 17:00:00,17,2025-07-17,41
2025-07-17 18:00:00,18,2025-07-17,39
2025-07-17 19:00:00,19,2025-07-17,43
2025-07-17 20:00:00,20,2025-07-17,15
2025-07-17 21:00:00,21,2025-07-17,10
2025-07-17 22:00:00,22,2025-07-17,10
2025-07-17 23:00:00,23,2025-07-17,10
2025-07-18 00:00:00,0,2025-07-18,8
2025-07-18 01:00:00,1,2025-07-18,3
2025-07-18 02:00:00,2,2025-07-18,4
2025-07-18 03:00:00,3,2025-07-18,10
2025-07-18 04:00:00,4,2025-07-18,4
2025-07-18 05:00:00,5,2025-07-18,4
2025-07-18 06:00:00,6,2025-07-18,4
2025-07-18 07:00:00,7,2025-07-18,10
2025-07-18 08:00:00,8,2025-07-18,10
2025-07-18 09:00:00,9,2025-07-18,69
2025-07-18 10:00:00,10,2025-07-18,58
2025-07-18 11:00:00,11,2025-07-18,66
2025-07-18 12:00:00,12,2025-07-18,121
2025-07-18 13:00:00,13,2025-07-18,121
2025-07-18 14:00:00,14,2025-07-18,98
2025-07-18 15:00:00,15,2025-07-18,112
2025-07-18 16:00:00,16,2025-07-18,99
2025-07-18 17:00:00,17,2025-07-18,44
2025-07-18 18:00:00,18,2025-07-18,43
2025-07-18 19:00:00,19,2025-07-18,38
2025-07-18 20:00:00,20,2025-07-18,18
2025-07-18 21:00:00,21,2025-07-18,10
2025-07-18 22:00:00,22,2025-07-18,8
2025-07-18 23:00:00,23,2025-07-18,8
2025-07-19 00:00:00,0,2025-07-19,2
2025-07-19 01:00:00,1,2025-07-19,5
2025-07-19 02:00:00,2,2025-07-19,4
2025-07-19 03:00:00,3,2025-07-19,3
2025-07-19 04:00:00,4,2025-07-19,3
2025-07-19 05:00:00,5,2025-07-19,3
2025-07-19 06:00:00,6,2025-07-19,2
2025-07-19 07:00:00,7,2025-07-19,6
2025-07-19 08:00:00,8,2025-07-19,7
2025-07-19 09:00:00,9,2025-07-19,29
2025-07-19 10:00:00,10,2025-07-19,34
2025-07-19 11:00:00,11,2025-07-19,43
2025-07-19 12:00:00,12,2025-07-19,74
2025-07-19 13:00:00,13,2025-07-19,79
2025-07-19 14:00:00,14,2025-07-19,65
2025-07-19 15:00:00,15,2025-07-19,63
2025-07-19 16:00:00,16,2025-07-19,68
2025-07-19 17:00:00,17,2025-07-19,24
2025-07-19 18:00:00,18,2025-07-19,28
2025-07-19 19:00:00,19,2025-07-19,27
2025-07-19 20:00:00,20,2025-07-19,8
2025-07-19 21:00:00,21,2025-07-19,13
2025-07-19 22:00:00,22,2025-07-19,7
2025-07-19 23:00:00,23,2025-07-19,7
2025-07-20 00:00:00,0,2025-07-20,4
2025-07-20 01:00:00,1,2025-07-20,3
2025-07-20 02:00:00,2,2025-07-20,1
2025-07-20 03:00:00,3,2025-07-20,2
2025-07-20 04:00:00,4,2025-07-20,4
2025-07-20 05:00:00,5,2025-07-20,2
2025-07-20 06:00:00,6,2025-07-20,6
2025-07-20 07:00:00,7,2025-07-20,7
2025-07-20 08:00:00,8,2025-07-20,8
2025-07-20 09:00:00,9,2025-07-20,41
2025-07-20 10:00:00,10,2025-07-20,47
2025-07-20 11:00:00,11,2025-07-20,45
2025-07-20 12:00:00,12,2025-07-20,65
2025-07-20 13:00:00,13,2025-07-20,90
2025-07-20 14:00:00,14,2025-07-20,68
2025-07-20 15:00:00,15,2025-07-20,70
2025-07-20 16:00:00,16,2025-07-20,69
2025-07-20 17:00:00,17,2025-07-20,24
2025-07-20 18:00:00,18,2025-07-20,34
2025-07-20 19:00:00,19,2025-07-20,32
2025-07-20 20:00:00,20,2025-07-20,7
2025-07-20 21:00:00,21,2025-07-20,5
2025-07-20 22:00:00,22,2025-07-20,6
2025-07-20 23:00:00,23,2025-07-20,7
2025-07-21 00:00:00,0,2025-07-21,4
2025-07-21 01:00:00,1,2025-07-21,5
2025-07-21 02:00:00,2,2025-07-21,3
2025-07-21 03:00:00,3,2025-07-21,4
2025-07-21 04:00:00,4,2025-07-21,6
2025-07-21 05:00:00,5,2025-07-21,6
2025-07-21 06:00:00,6,2025-07-21,1
2025-07-21 07:00:00,7,2025-07-21,16
2025-07-21 08:00:00,8,2025-07-21,5
2025-07-21 09:00:00,9,2025-07-21,57
2025-07-21 10:00:00,10,2025-07-21,62
2025-07-21 11:00:00,11,2025-07-21,68
2025-07-21 12:00:00,12,2025-07-21,127
2025-07-21 13:00:00,13,2025-07-21,114
2025-07-21 14:00:00,14,2025-07-21,93
2025-07-21 15:00:00,15,2025-07-21,95
2025-07-21 16:00:00,16,2025-07-21,96
2025-07-21 17:00:00,17,2025-07-21,46
2025-07-21 18:00:00,18,2025-07-21,42
2025-07-21 19:00:00,19,2025-07-21,43
2025-07-21 20:00:00,20,2025-07-21,12
2025-07-21 21:00:00,21,2025-07-21,14
2025-07-21 22:00:00,22,2025-07-21,5
2025-07-21 23:00:00,23,2025-07-21,10
2025-07-22 00:00:00,0,2025-07-22,3
2025-07-22 01:00:00,1,2025-07-22,5
2025-07-22 02:00:00,2,2025-07-22,4
2025-07-22 03:00:00,3,2025-07-22,6
2025-07-22 04:00:00,4,2025-07-22,9
2025-07-22 05:00:00,5,2025-07-22,2
2025-07-22 06:00:00,6,2025-07-22,7
2025-07-22 07:00:00,7,2025-07-22,10
2025-07-22 08:00:00,8,2025-07-22,12
2025-07-22 09:00:00,9,2025-07-22,66
2025-07-22 10:00:00,10,2025-07-22,45
2025-07-22 11:00:00,11,2025-07-22,62
2025-07-22 12:00:00,12,2025-07-22,101
2025-07-22 13:00:00,13,2025-07-22,122
2025-07-22 14:00:00,14,2025-07-22,107
2025-07-22 15:00:00,15,2025-07-22,95
2025-07-22 16:00:00,16,2025-07-22,104
2025-07-22 17:00:00,17,2025-07-22,41
2025-07-22 18:00:00,18,2025-07-22,44
2025-07-22 19:00:00,19,2025-07-22,53
2025-07-22 20:00:00,20,2025-07-22,11
2025-07-22 21:00:00,21,2025-07-22,7
2025-07-22 22:00:00,22,2025-07-22,10
2025-07-22 23:00:00,23,2025-07-22,10
2025-07-23 00:00:00,0,2025-07-23,8
2025-07-23 01:00:00,1,2025-07-23,5
2025-07-23 02:00:00,2,2025-07-23,1
2025-07-23 03:00:00,3,2025-07-23,2
2025-07-23 04:00:00,4,2025-07-23,3
2025-07-23 05:00:00,5,2025-07-23,6
2025-07-23 06:00:00,6,2025-07-23,8
2025-07-23 07:00:00,7,2025-07-23,7
2025-07-23 08:00:00,8,2025-07-23,7
2025-07-23 09:00:00,9,2025-07-23,60
2025-07-23 10:00:00,10,2025-07-23,61
2025-07-23 11:00:00,11,2025-07-23,56
2025-07-23 12:00:00,12,2025-07-23,111
2025-07-23 13:00:00,13,2025-07-23,133
2025-07-23 14:00:00,14,2025-07-23,97
2025-07-23 15:00:00,15,2025-07-23,99
2025-07-23 16:00:00,16,2025-07-23,100
2025-07-23 17:00:00,17,2025-07-23,32
2025-07-23 18:00:00,18,2025-07-23,45
2025-07-23 19:00:00,19,2025-07-23,40
2025-07-23 20:00:00,20,2025-07-23,12
2025-07-23 21:00:00,21,2025-07-23,7
2025-07-23 22:00:00,22,2025-07-23,10
2025-07-23 23:00:00,23,2025-07-23,13
2025-07-24 00:00:00,0,2025-07-24,5
2025-07-24 01:00:00,1,2025-07-24,5
2025-07-24 02:00:00,2,2025-07-24,5
2025-07-24 03:00:00,3,2025-07-24,3
2025-07-24 04:00:00,4,2025-07-24,7
2025-07-24 05:00:00,5,2025-07-24,12
2025-07-24 06:00:00,6,2025-07-24,8
2025-07-24 07:00:00,7,2025-07-24,8
2025-07-24 08:00:00,8,2025-07-24,11
2025-07-24 09:00:00,9,2025-07-24,60
2025-07-24 10:00:00,10,2025-07-24,58
2025-07-24 11:00:00,11,2025-07-24,58
2025-07-24 12:00:00,12,2025-07-24,121
2025-07-24 13:00:00,13,2025-07-24,120
2025-07-24 14:00:00,14,2025-07-24,100
2025-07-24 15:00:00,15,2025-07-24,87
2025-07-24 16:00:00,16,2025-07-24,103
2025-07-24 17:00:00,17,2025-07-24,38
2025-07-24 18:00:00,18,2025-07-24,43
2025-07-24 19:00:00,19,2025-07-24,33
2025-07-24 20:00:00,20,2025-07-24,8
2025-07-24 21:00:00,21,2025-07-24,14
2025-07-24 22:00:00,22,2025-07-24,4
2025-07-24 23:00:00,23,2025-07-24,7
2025-07-25 00:00:00,0,2025-07-25,2
2025-07-25 01:00:00,1,2025-07-25,6
2025-07-25 02:00:00,2,2025-07-25,0
2025-07-25 03:00:00,3,2025-07-25,7
2025-07-25 04:00:00,4,2025-07-25,9
2025-07-25 05:00:00,5,2025-07-25,7
